,Reaction,Hour 1,Hour 2,Hour 3,Hour 4,Hour 5,Hour 6,Hour 7,Hour 8,Hour 9,Hour 10,Hour 11,Hour 12,Hour 13
20,v131,1.448803,2.474143,3.114899,3.691723,4.745564,4.782703,4.78512,4.787794,4.783807,4.755351,4.1991,2.652233,1.765103
21,vlin,1.448803,2.474143,3.114899,3.691723,4.745564,4.782703,4.785124,4.787794,4.783807,4.755351,4.1991,2.652233,1.765104
22,v2out,2.897606,4.948286,6.229797,7.383447,9.491127,9.565406,9.570235,9.575589,9.567615,9.510701,8.3982,5.304466,3.530207
23,v51,1.041784,1.732827,2.134393,2.450742,2.419416,2.40508,2.406476,2.407696,2.405634,2.407797,2.640945,1.847744,1.259062
24,v52,1.041784,1.732827,2.134393,2.450742,2.419416,2.40508,2.406507,2.407696,2.405634,2.407797,2.640945,1.847744,1.259062
25,v55,0.5208918,0.8664134,1.067194,1.225371,1.209708,1.20254,1.200172,1.203848,1.202817,1.2039,1.320472,0.9238716,0.6295308
26,v56,0.5208919,0.8664135,1.067196,1.225371,1.209708,1.20254,1.203303,1.203848,1.202817,1.203899,1.320472,0.9238721,0.629531
27,v57,0.5208919,0.8664135,1.067196,1.225371,1.209708,1.20254,1.2033,1.203848,1.202817,1.203899,1.320472,0.9238721,0.6295311
28,v58,0.07404086,0.06901382,0.06666248,0.06503946,0.06519214,0.06526257,0.06525934,0.06524969,0.06525985,0.06524918,0.06414814,0.06830463,0.07230155
29,v59,0.07404086,0.06901385,0.06666299,0.06503946,0.06519213,0.06526257,0.06524842,0.06524969,0.06525984,0.0652492,0.06414812,0.06830454,0.07230171
30,v60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,v62,0.5208919,0.8664135,1.067196,1.225371,1.209708,1.20254,1.203293,1.203848,1.202817,1.203899,1.320472,0.9238721,0.6295311
32,vdhap_in,22.89545,20.93759,20.04771,19.40633,19.46831,19.49677,19.496,19.49157,19.49567,19.49137,19.03492,20.67114,22.19258
33,vgap_in,22.89545,20.93759,20.04771,19.40633,19.46831,19.49677,19.496,19.49157,19.49567,19.49137,19.03492,20.67114,22.19258
34,vpga_in,22.89545,20.93759,20.04771,19.40633,19.46831,19.49677,19.496,19.49157,19.49567,19.49137,19.03492,20.67114,22.19258
35,vpga_use,0.002596793,0.006228288,0.008917253,0.01126877,0.009834263,0.009672826,0.009682732,0.009692091,0.009676883,0.0097205,0.01261088,0.006957216,0.003594458
36,Vbf1,55.89016,95.52266,120.3589,142.822,185.2908,186.8189,186.9129,187.0176,186.862,185.7119,162.7868,102.418,68.10696
37,Vbf2,55.89016,95.52266,120.3589,142.822,185.2908,186.8189,186.9129,187.0176,186.862,185.7119,162.7868,102.418,68.10696
38,Vbf3,55.89016,95.52266,120.3589,142.822,185.2908,186.8189,186.9129,187.0176,186.862,185.7119,162.7868,102.418,68.10696
39,Vbf4,55.89016,95.52266,120.3589,142.822,185.2908,186.8189,186.9129,187.0176,186.862,185.7119,162.7868,102.418,68.10696
40,Vbf5,20.31284,34.68675,43.66888,51.7549,66.53351,67.05449,67.08781,67.12582,67.06993,66.67083,58.8681,37.18325,24.74708
41,Vbf6,35.57732,60.83591,76.69,91.06711,118.7573,119.7646,119.824,119.8918,119.7921,119.0411,103.9187,65.23473,43.35988
42,Vbf7,35.57717,60.83591,76.69,91.06711,118.7573,119.7654,119.8198,119.8918,119.7921,119.0411,103.9187,65.23473,43.35993
43,Vbf8,55.89016,95.52266,120.3589,142.822,185.2908,186.8189,186.9129,187.0176,186.862,185.7119,162.7868,102.418,68.10696
44,Vbf9,55.89016,95.52266,120.3595,142.822,185.2908,186.8189,186.9189,187.0176,186.862,185.7119,162.7868,102.418,68.10697
45,Vbf10,55.89016,95.52266,120.3611,142.822,185.2908,186.8189,186.8704,187.0176,186.862,185.7122,162.7868,102.418,68.10697
46,Vbf11,32.70515,55.88387,70.39831,83.5094,108.0791,108.9585,109.0133,109.0744,108.9837,108.3188,95.13086,59.91469,39.85152
47,Vqi,71.15465,121.6718,153.38,182.1342,237.5146,239.529,239.6493,239.7836,239.5842,238.0822,207.8374,130.4695,86.71976
48,Vipc,6714.447,11485.93,14480.67,17195.23,22353.36,22552.85,22564.31,22583.29,22559.71,22406.25,19613.13,12316.38,8184.087
49,Vicp,6713.025,11483.42,14477.44,17191.28,22346.56,22543.47,22554.62,22573.28,22550.2,22399.15,19608.45,12313.67,8182.334
50,Vinc,27.0737,47.84724,61.6395,75.26149,129.5792,178.7886,184.9185,191.0484,181.513,135.3685,89.22403,51.59328,33.37387
51,Vinp,29.92357,52.88379,68.12787,83.18375,143.2191,197.6085,204.3836,211.1587,200.6196,149.6178,98.61603,57.02415,36.88691
52,Vdp,24.27155,43.13488,55.76811,68.39873,122.3373,174.0293,180.4773,186.9207,176.894,128.3998,81.57497,46.55537,29.97818
53,Vdc,24.26641,43.12545,55.75565,68.38301,122.3,173.957,180.3998,186.8378,176.8194,128.3591,81.55549,46.54513,29.97176
54,Vfp,4.230101,7.236137,9.122824,10.833,14.08261,14.20829,14.21552,14.22747,14.21262,14.11594,12.35627,7.759319,5.155975
55,Vfc,4.229206,7.234554,9.120784,10.83051,14.07833,14.20239,14.20941,14.22117,14.20663,14.11147,12.35332,7.757612,5.154871
56,Vsfd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,VsATP,1.277433,1.333299,1.365733,1.405678,1.750944,1.769989,1.769981,1.769945,1.769987,1.760483,1.47215,1.341916,1.297076
58,VgPQH2,166.8518,116.7748,374.4235,406.151,593.513,395.9466,495.9077,303.0603,358.9739,536.5031,596.6515,324.7395,179.8064
59,Vbf12,3.839863e-09,8.65911e-10,6.45329e-08,-1.026653e-09,-1.201379e-08,5.030958e-08,1.088087e-06,1.301179e-08,4.681364e-08,-5.822531e-08,1.528346e-09,2.143125e-09,-2.684794e-08
60,Vbf13,1.028692e-09,2.330782e-10,1.698092e-08,-2.80796e-10,-3.5911e-09,1.719397e-08,3.697627e-07,4.602653e-09,1.613535e-08,-1.573739e-08,4.260704e-10,5.826834e-10,-7.234193e-09
61,Vbf14,-3.175764e-10,-2.423796e-11,-5.744795e-09,9.758554e-11,1.207919e-09,-5.063894e-09,-9.230316e-08,-1.301431e-09,-4.748679e-09,-2.164181e-09,-1.613567e-10,-8.324368e-11,2.755554e-09
62,Vbf15,55.89016,95.52266,120.3589,142.822,185.2908,186.8189,186.9129,187.0176,186.862,185.7119,162.7868,102.418,68.10696
63,Vbf16,55.89016,95.52266,120.3589,142.822,185.2908,186.8189,186.9125,187.0176,186.862,185.7119,162.7868,102.418,68.10696
64,vbfn2,20.31284,34.68675,43.66888,51.7549,66.53351,67.05448,67.08772,67.12582,67.06993,66.67083,58.8681,37.18325,24.74708
65,VsNADPH,0.6059179,0.782076,0.6706963,0.7020994,0.7409805,0.7746548,0.7480347,0.811993,0.7873778,0.7493596,0.702808,0.6507972,0.6314075
66,vA_d,11.58182,22.1082,27.87541,35.48584,82.9606,141.3063,147.5665,156.9723,144.9256,89.79746,43.99301,22.83832,14.50489
67,vA_f,0.4037011,0.7417568,0.9119995,1.12405,1.909969,2.307336,2.324652,2.389591,2.328822,1.97442,1.332736,0.7612862,0.498942
68,vA_U,3203.977,5886.958,7238.091,8921.034,15158.49,18312.19,18449.62,18965.01,18482.72,15670.0,10577.27,6041.954,3959.857
69,vU_A,3164.737,5819.278,7150.253,8815.245,14998.19,18117.53,18249.63,18762.89,18286.54,15505.64,10453.78,5967.936,3911.715
70,vU_f,0.3987569,0.7332291,0.9009319,1.110721,1.889772,2.282809,2.299453,2.364125,2.304104,1.953711,1.317176,0.7519599,0.4928761
71,vU_d,9.381129,17.32302,24.87015,31.98112,77.80916,130.9628,138.3334,143.4619,133.6453,83.94592,40.74504,20.08468,11.91275
72,v1,128.8556,197.7591,458.0263,589.3564,1196.678,1016.68,1202.129,865.1202,955.1601,1138.008,896.4439,351.2934,165.1318
73,v_r1,88.22986,128.3856,370.6885,485.8466,1063.61,882.5681,1067.962,730.8685,821.0202,1004.667,778.7077,276.9269,115.6375
74,vS1_S2,10.15642,17.34338,21.83444,25.87745,33.26676,33.52721,33.54411,33.56291,33.53496,33.33541,29.43405,18.59162,12.37354
75,vS2_S3,10.15642,17.34338,21.83444,25.87745,33.26676,33.52721,33.54411,33.56291,33.53496,33.33541,29.43405,18.59162,12.37354
76,vS3_S0,10.15642,17.34338,21.83444,25.87745,33.26676,33.52721,33.54411,33.56291,33.53496,33.33541,29.43405,18.59162,12.37354
77,vS0_S1,10.15642,17.34338,21.83444,25.87745,33.26676,33.52721,33.54411,33.56291,33.53496,33.33541,29.43405,18.59162,12.37354
78,vz_1,0.5430396,0.7922448,2.082956,2.684242,5.619132,4.695633,5.638793,3.923609,4.382422,5.318444,4.187626,1.583713,0.7016934
79,v1z_1,0.1357599,0.1980612,0.5207389,0.6710604,1.404783,1.173908,1.409698,0.9809023,1.095606,1.329611,1.046906,0.3959282,0.1754233
80,v2z_1,0.1357599,0.1980612,0.5207389,0.6710604,1.404783,1.173908,1.409698,0.9809023,1.095606,1.329611,1.046906,0.3959282,0.1754233
81,v3z_1,0.1357599,0.1980612,0.5207389,0.6710604,1.404783,1.173908,1.409698,0.9809023,1.095606,1.329611,1.046906,0.3959282,0.1754233
82,v0z_1,0.1357599,0.1980612,0.5207389,0.6710604,1.404783,1.173908,1.409698,0.9809023,1.095606,1.329611,1.046906,0.3959282,0.1754233
83,vz_2,40.08264,68.58126,85.25481,100.8256,127.4479,129.4132,128.5376,130.328,129.7574,128.0232,113.5486,72.78278,48.79247
84,v1z_2,10.02066,17.14531,21.3137,25.20639,31.86197,32.3533,32.13441,32.58201,32.43936,32.0058,28.38715,18.19569,12.19812
85,v2z_2,10.02066,17.14531,21.3137,25.20639,31.86197,32.3533,32.13441,32.58201,32.43936,32.0058,28.38715,18.19569,12.19812
86,v3z_2,10.02066,17.14531,21.3137,25.20639,31.86197,32.3533,32.13441,32.58201,32.43936,32.0058,28.38715,18.19569,12.19812
87,v0z_2,10.02066,17.14531,21.3137,25.20639,31.86197,32.3533,32.13441,32.58201,32.43936,32.0058,28.38715,18.19569,12.19812
88,v1z,10.15642,17.34338,21.83444,25.87745,33.26676,33.52721,33.54411,33.56291,33.53496,33.33541,29.43405,18.59162,12.37354
89,v2z,10.15642,17.34338,21.83444,25.87745,33.26676,33.52721,33.54411,33.56291,33.53496,33.33541,29.43405,18.59162,12.37354
90,v3z,10.15642,17.34338,21.83444,25.87745,33.26676,33.52721,33.54411,33.56291,33.53496,33.33541,29.43405,18.59162,12.37354
91,v0z,10.15642,17.34338,21.83444,25.87745,33.26676,33.52721,33.54411,33.56291,33.53496,33.33541,29.43405,18.59162,12.37354
92,vAB1,21.59274,38.08946,44.52664,52.64141,67.11674,67.83062,67.69298,68.14577,67.92869,67.30368,59.50573,38.06954,26.09957
93,vBA1,1.279901,3.402713,0.8577534,0.8865134,0.5832305,0.7762079,0.6047666,1.019942,0.8587577,0.6328607,0.6376256,0.8862981,1.35249
94,vAB2,64.99882,161.1113,66.30514,74.16392,78.07494,88.4658,81.14858,101.08,92.50659,80.28895,71.13747,62.43505,71.99748
95,vBA2,44.68598,126.4246,22.63626,22.40903,11.54142,21.41138,14.06036,33.95416,25.43666,13.61813,12.26936,25.25181,47.2504
96,v3,3.727969,7.381598,4.237774,4.550724,3.424992,4.238881,3.486321,5.145079,4.565548,3.653085,3.660267,4.100129,4.247963
97,v_r3,0.1299301,0.2888874,0.1098456,0.1136529,0.07264025,0.09877545,0.07622221,0.1283532,0.1091458,0.07960578,0.08019364,0.1119367,0.1428883
98,v3_n,17.21634,28.50538,40.50329,48.43941,64.51585,64.34158,65.05412,63.58863,64.05994,64.45778,56.48094,34.03286,21.24578
99,v_r3_n,0.5016266,0.9113424,0.9623338,1.121585,1.334684,1.42674,1.378607,1.479528,1.446411,1.360438,1.192912,0.8378047,0.6037448
100,v_pq_ox,2903.908,2990.795,2701.568,2663.268,2485.751,2629.232,2545.698,2713.904,2661.634,2526.679,2505.877,2750.902,2891.546
101,Ic,11.21495,19.82014,25.53342,31.17616,53.6766,74.06102,76.60025,79.13949,75.18956,56.07477,36.95997,21.37189,13.82472
102,Ia,51.22506,90.52982,116.6256,142.3992,245.1715,338.2787,349.8768,361.4749,343.4334,256.1253,168.8172,97.61757,63.14536
103,v2_1,40.09669,68.63906,85.28738,100.8685,127.499,129.491,128.5956,130.4267,129.8413,128.0797,113.5879,72.8094,48.81221
104,v2_2,1708.124,4034.501,1808.64,1997.911,1845.771,2712.464,2207.747,3476.667,2969.885,2030.034,1609.456,1746.646,1955.733
105,v2_00_1,0.4787193,0.6283862,1.789973,2.237205,3.685834,2.661092,3.168371,2.152584,2.462935,3.407486,3.374194,1.378334,0.6083942
106,v2_01_1,1.3694,2.213656,3.776089,4.647562,7.356245,5.498166,6.399547,4.642195,5.157805,6.844593,6.722883,3.002181,1.665147
107,v2_02_1,38.24857,65.79702,79.72132,93.98377,116.4569,121.3318,119.0277,123.632,122.2206,117.8276,103.4908,68.42889,46.53867
108,v2_00_2,20.3935,36.9356,37.95892,44.31249,53.35889,55.74222,54.39503,57.37946,56.33518,54.00788,47.80981,33.06524,24.3762
109,v2_01_2,58.33662,130.1153,80.07734,92.05463,106.4945,115.1708,109.8683,123.7428,117.9754,108.4852,95.25825,72.02018,66.71654
110,v2_02_2,1629.394,3867.45,1690.604,1861.544,1685.918,2541.551,2043.483,3295.544,2795.575,1867.541,1466.388,1641.56,1864.64
111,vr2_00_1,0.0001420374,0.0004366352,0.0006419521,0.0009071182,0.001490968,0.001531134,0.001517758,0.00154927,0.001537458,0.001502147,0.001165723,0.0004646371,0.0002101687
112,vr2_01_1,0.0003239117,0.001399155,0.0007241958,0.0009681778,0.001313939,0.001512825,0.00137837,0.001740923,0.001586167,0.001357549,0.00105575,0.0005772856,0.0004392158
113,vr2_02_1,0.01357484,0.05596568,0.03119176,0.0411034,0.04829515,0.07336223,0.05882512,0.09540446,0.08077999,0.05362986,0.03708922,0.02558171,0.0190297
114,vr2_1,0.01404079,0.05780147,0.03255791,0.04297869,0.05110006,0.07640619,0.06172125,0.09869465,0.08390362,0.05648955,0.03931069,0.02662363,0.01967909
115,vr2_00_2,17.27397,30.47083,35.62032,42.11172,53.69089,54.26175,54.15166,54.51377,54.34017,53.84039,47.60277,30.45492,20.87932
116,vr2_01_2,39.39271,97.64085,40.18382,44.94633,47.31593,53.61292,49.17848,61.2574,56.06174,48.65766,43.11197,37.83853,43.63414
117,vr2_02_2,1650.912,3905.597,1730.753,1908.169,1739.145,2599.879,2098.805,3356.972,2855.101,1922.217,1514.553,1676.768,1890.516
118,vr2_2,1707.579,4033.708,1806.557,1995.227,1840.152,2707.754,2202.135,3472.743,2965.503,2024.715,1605.268,1745.062,1955.03
119,vP680qU,0.04893388,0.07025418,0.2627604,0.3638565,1.211587,1.371542,1.776667,1.174807,1.279251,1.186919,0.6529788,0.186721,0.0664547
120,vP680qA,0.04954061,0.07107125,0.2659883,0.3682231,1.224537,1.386279,1.796137,1.187462,1.292975,1.1995,0.6606925,0.1890368,0.06727256
121,vU_P680,40.67461,69.44376,87.60053,103.8737,134.2786,135.4804,135.953,135.4265,135.4191,134.5286,118.3892,74.55321,49.56062
122,vP680_d,0.04893312,0.07025418,0.2627607,0.3638567,1.211587,1.371541,1.776678,1.174807,1.279251,1.186912,0.6529788,0.186721,0.06645486
123,vP680_f,-3.750383e-05,-3.501588e-10,-1.313859e-05,-5.687893e-06,-1.296628e-05,-0.003264407,0.009198204,-3.991251e-07,-3.767027e-06,-1.856973e-05,5.022396e-08,1.697767e-08,-0.0001092957
124,Vva,0.0,0.0,0.0,0.0,0.01724389,0.02506634,0.02494983,0.02476468,0.02502444,0.01979065,0.0,0.0,0.0
125,Vaz,0.0,0.0,0.0,0.0,0.01281537,0.05432185,0.05789353,0.06111462,0.05594209,0.01840161,0.0,0.0,0.0
126,Vza,1.847763e-79,1.15898e-79,1.62022e-11,1.415486e-11,0.01281529,0.05432151,0.05789176,0.06111468,0.05594197,0.01840136,2.127822e-11,1.856009e-11,2.616604e-11
127,Vav,3.036285e-77,1.914042e-77,3.423939e-10,2.986766e-10,0.01724376,0.02506598,0.02494877,0.02476475,0.0250243,0.01979029,4.407807e-10,3.865665e-10,5.234793e-10
128,Vvf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,Vv2ABA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,VABAdg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,ve2GAPDH,-1.832937e-12,-1.087628e-12,5.773311e-13,6.369046e-13,-1.158724e-13,-3.008876e-11,-7.883083e-11,-1.82988e-12,-2.056281e-12,-4.11707e-11,-8.5464e-13,4.687993e-13,1.162125e-11
132,ve2FBPase,-2.399496e-14,-2.698084e-13,1.994483e-13,1.200548e-13,1.05786e-13,-3.130666e-12,-7.233424e-12,7.225452e-13,-1.026868e-13,-4.168799e-12,-1.781462e-12,1.973916e-12,1.880658e-12
133,ve2SBPase,-1.257025e-13,-1.183017e-12,6.591132e-13,3.582489e-13,-3.290541e-14,-1.426442e-11,-3.294077e-11,1.019773e-12,-9.180634e-13,-1.913393e-11,-6.195523e-12,7.924277e-12,7.191908e-12
134,ve2PRK,-2.387315e-12,-2.981927e-13,4.917703e-13,6.13739e-13,-1.119875e-13,-2.93851e-11,-7.880819e-11,-1.791188e-12,-1.971427e-12,-3.970117e-11,-3.031665e-13,9.602361e-14,1.114901e-11
135,ve2ATPase,-2.688037e-13,-3.335296e-14,5.575647e-14,6.903476e-14,-1.259609e-14,-3.305189e-12,-8.864816e-12,-2.014689e-13,-2.21732e-13,-4.465396e-12,-3.407406e-14,1.086149e-14,1.25437e-12
136,ve2ATPGPP,-8.676318e-13,-2.004042e-12,9.303762e-13,6.441612e-13,-1.17835e-13,-2.914717e-11,-7.269797e-11,-1.754716e-12,-2.044811e-12,-4.021835e-11,-4.99082e-12,5.964172e-12,1.230706e-11
137,ve2MDH,-1.150978e-14,-8.532671e-17,1.312345e-15,2.361853e-15,-4.27013e-16,-1.139263e-13,-3.101949e-13,-6.959711e-15,-7.501161e-15,-1.515878e-13,-9.37347e-16,7.100169e-16,4.214592e-14
138,ve2Fd,3.978792,6.30577,8.183721,9.505122,13.42153,12.93129,13.29069,12.335,12.74078,13.30576,10.89243,7.076819,4.812522
139,veFd2Thio,-1.299081e-11,-5.075328e-12,1.507025e-10,3.053408e-12,-4.106927e-13,-1.074779e-10,-6.584348e-10,-5.645262e-12,-9.225118e-12,-1.883358e-10,-1.488839e-11,1.727507e-11,5.802456e-11
140,veFd2Calvin,0.4465674,1.123124,1.079519,1.368162,1.920924,2.106445,1.97044,2.332095,2.178538,1.964737,1.556122,0.8833983,0.5696982
141,ve2RuACT,-9.279329e-14,-2.1259e-13,9.791346e-14,6.845871e-14,-1.252073e-14,-3.098864e-12,-7.731911e-12,-1.865759e-13,-2.173706e-13,-4.275989e-12,-5.26729e-13,6.278845e-13,1.307252e-12
