,Reaction,Hour 1,Hour 2,Hour 3,Hour 4,Hour 5,Hour 6,Hour 7,Hour 8,Hour 9,Hour 10,Hour 11,Hour 12,Hour 13
37,Vbf2,46.6193,83.76379,142.7582,206.644,215.1271,215.3495,215.4131,215.4725,215.5752,215.6817,214.9635,173.123,69.13351
38,Vbf3,46.6193,83.76379,142.7582,206.644,215.1271,215.3495,215.4131,215.4725,215.5752,215.6817,214.9635,173.123,69.13351
39,Vbf4,46.6193,83.76379,142.7582,206.644,215.1271,215.3495,215.4131,215.4725,215.5752,215.6817,214.9635,173.123,69.13351
40,Vbf5,17.37983,31.20464,53.0686,75.96493,78.69611,78.77427,78.79719,78.81875,78.85626,78.89533,78.64083,64.1841,25.76235
41,Vbf6,29.23947,52.55915,89.68964,130.6791,136.431,136.5753,136.6159,136.6538,136.719,136.7864,136.3227,108.9389,43.37116
42,Vbf7,29.23947,52.55915,89.68964,130.6791,136.431,136.5753,136.6038,136.6538,136.719,136.7864,136.3227,108.9389,43.37119
43,Vbf8,46.6193,83.76379,142.7582,206.644,215.1271,215.3495,215.4131,215.4725,215.5752,215.6817,214.9635,173.123,69.13351
44,Vbf9,46.6193,83.76379,142.7582,206.644,215.1271,215.3497,215.4147,215.4725,215.5752,215.6817,214.9635,173.1228,69.13279
45,Vbf10,46.61931,83.76379,142.7582,206.644,215.1271,215.3496,215.4157,215.4725,215.5752,215.6817,214.9612,173.1245,69.13046
46,Vbf11,27.46744,49.34267,84.04586,121.2914,126.1044,126.2334,126.2705,126.3053,126.3654,126.4279,126.0104,101.8485,40.72798
47,Vqi,58.47894,105.1183,179.3793,261.3582,272.8621,273.1506,273.2318,273.3075,273.438,273.5728,272.6453,217.8778,86.74233
48,Vipc,5599.716,10068.59,17186.86,24955.3,26014.35,26049.96,26063.45,26067.26,26087.38,26106.19,25991.32,20865.34,8307.469
49,Vicp,5598.562,10066.47,17183.06,24948.74,26005.04,26039.9,26053.13,26056.69,26076.29,26094.55,25982.39,20860.54,8305.736
50,Vinc,21.96648,40.38562,72.44872,124.9773,177.5061,191.9262,196.8192,201.712,211.6343,222.1152,170.1977,91.53823,32.99075
51,Vinp,24.27874,44.63674,80.0749,138.1328,196.1909,212.1289,217.537,222.9449,233.9116,245.4958,188.1133,101.1738,36.46346
52,Vdp,19.59717,36.17245,65.44253,115.8505,170.4929,185.6551,190.7991,195.9491,206.3852,217.4107,162.8117,83.22197,29.49703
53,Vdc,19.59313,36.16483,65.42804,115.8201,170.4319,185.5834,190.7236,195.8697,206.2975,217.3138,162.7558,83.20279,29.49087
54,Vfp,3.527821,6.34321,10.82772,15.72184,16.38904,16.41147,16.41997,16.42238,16.43505,16.4469,16.37453,13.14517,5.233705
55,Vfc,3.527094,6.341873,10.82533,15.71771,16.38318,16.40514,16.41347,16.41571,16.42806,16.43957,16.36891,13.14214,5.232614
56,Vsfd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,VsATP,1.398229,1.45776,1.527477,1.923062,2.173602,2.175824,2.176044,2.176146,2.176151,2.176021,2.170344,1.600211,1.438224
58,VgPQH2,63.20054,260.6907,328.2719,744.2443,795.5544,620.9407,463.3004,957.5499,652.9046,683.2327,775.5835,750.7787,284.5007
59,Vbf12,4.862466e-09,1.988123e-08,1.052302e-08,9.107827e-09,3.150891e-11,2.809677e-07,-4.283369e-08,5.112959e-09,4.841829e-09,-2.756675e-13,9.884228e-07,3.314837e-07,1.752619e-06
60,Vbf13,1.296618e-09,5.514354e-09,2.66869e-09,2.5977e-09,1.007347e-11,9.307414e-08,-1.336191e-08,1.219355e-09,1.631904e-09,-9.18299e-14,3.06322e-07,9.034909e-08,4.689018e-07
61,Vbf14,-4.445582e-10,-3.994395e-09,1.588815e-09,-9.732628e-10,-3.863986e-12,-2.871982e-08,3.143879e-09,8.222491e-10,-3.958957e-10,2.266016e-14,-9.181736e-08,-3.04732e-08,-1.592766e-07
62,Vbf15,46.6193,83.76379,142.7582,206.644,215.1271,215.3495,215.4131,215.4725,215.5752,215.6817,214.9635,173.123,69.13351
63,Vbf16,46.6193,83.76379,142.7582,206.644,215.1271,215.3495,215.4131,215.4725,215.5752,215.6817,214.9635,173.123,69.13351
64,vbfn2,17.37983,31.20464,53.0686,75.96493,78.69611,78.77427,78.79719,78.81875,78.85626,78.89533,78.64083,64.1841,25.76235
65,VsNADPH,0.8135856,0.7194246,0.8434411,0.8913872,0.8965673,0.9199397,0.9613569,0.8738197,0.9086274,0.9007112,0.9008537,0.8135975,0.6710641
66,vA_d,9.141125,15.97967,31.23183,67.74041,125.442,142.9633,149.8206,152.6621,165.65,177.6287,117.1196,41.1194,12.73116
67,vA_f,0.3291113,0.5604398,1.033486,1.838583,2.411683,2.527525,2.57868,2.558903,2.638238,2.687487,2.355823,1.298987,0.4517821
68,vA_U,2611.995,4447.935,8202.267,14591.93,19140.34,20059.72,20465.72,20308.75,20938.4,21329.26,18697.01,10309.42,3585.572
69,vU_A,2579.903,4388.063,8097.455,14425.04,18932.34,19842.08,20245.72,20082.32,20706.26,21089.32,18494.46,10178.64,3536.335
70,vU_f,0.3250678,0.552896,1.020279,1.817555,2.385475,2.500102,2.550961,2.530373,2.608989,2.657254,2.330302,1.282509,0.4455782
71,vU_d,6.090578,13.53358,27.40203,63.66031,119.3264,134.9357,139.6713,146.3042,156.8628,168.5709,111.2266,38.28002,10.84304
72,v1,72.14114,239.1953,495.5725,1433.143,1859.663,1588.435,1297.194,2257.41,1701.596,1786.222,1791.472,1064.228,203.3406
73,v_r1,37.38148,176.7861,389.4353,1281.213,1702.27,1430.886,1139.624,2099.773,1543.883,1628.432,1634.19,935.8603,151.8163
74,vS1_S2,8.689916,15.60232,26.5343,37.98246,39.34805,39.38713,39.3986,39.40937,39.42813,39.44767,39.3204,32.09204,12.88112
75,vS2_S3,8.689916,15.60232,26.5343,37.98246,39.34805,39.38713,39.3986,39.40937,39.42813,39.44767,39.3204,32.09204,12.88112
76,vS3_S0,8.689916,15.60232,26.5343,37.98246,39.34805,39.38713,39.3986,39.40937,39.42813,39.44767,39.3204,32.09204,12.88112
77,vS0_S1,8.689916,15.60232,26.5343,37.98246,39.34805,39.38713,39.3986,39.40937,39.42813,39.44767,39.3204,32.09204,12.88112
78,vz_1,0.2595288,1.042724,2.183925,6.670478,8.762925,7.403083,5.944267,10.75249,7.968353,8.391413,8.422394,4.977082,0.8983437
79,v1z_1,0.0648822,0.2606809,0.5459811,1.66762,2.190731,1.850771,1.486067,2.688123,1.992088,2.097853,2.105599,1.244271,0.2245859
80,v2z_1,0.0648822,0.2606809,0.5459811,1.66762,2.190731,1.850771,1.486067,2.688123,1.992088,2.097853,2.105599,1.244271,0.2245859
81,v3z_1,0.0648822,0.2606809,0.5459811,1.66762,2.190731,1.850771,1.486067,2.688123,1.992088,2.097853,2.105599,1.244271,0.2245859
82,v0z_1,0.0648822,0.2606809,0.5459811,1.66762,2.190731,1.850771,1.486067,2.688123,1.992088,2.097853,2.105599,1.244271,0.2245859
83,vz_2,34.50014,61.36656,103.9533,145.2594,148.6293,150.1454,151.6501,146.885,149.7442,149.3993,148.8592,123.3911,50.62614
84,v1z_2,8.625034,15.34164,25.98832,36.31484,37.15732,37.53636,37.91253,36.72125,37.43604,37.34981,37.21481,30.84777,12.65653
85,v2z_2,8.625034,15.34164,25.98832,36.31484,37.15732,37.53636,37.91253,36.72125,37.43604,37.34981,37.21481,30.84777,12.65653
86,v3z_2,8.625034,15.34164,25.98832,36.31484,37.15732,37.53636,37.91253,36.72125,37.43604,37.34981,37.21481,30.84777,12.65653
87,v0z_2,8.625034,15.34164,25.98832,36.31484,37.15732,37.53636,37.91253,36.72125,37.43604,37.34981,37.21481,30.84777,12.65653
88,v1z,8.689916,15.60232,26.5343,37.98246,39.34805,39.38713,39.3986,39.40937,39.42813,39.44767,39.3204,32.09204,12.88112
89,v2z,8.689916,15.60232,26.5343,37.98246,39.34805,39.38713,39.3986,39.40937,39.42813,39.44767,39.3204,32.09204,12.88112
90,v3z,8.689916,15.60232,26.5343,37.98246,39.34805,39.38713,39.3986,39.40937,39.42813,39.44767,39.3204,32.09204,12.88112
91,v0z,8.689916,15.60232,26.5343,37.98246,39.34805,39.38713,39.3986,39.40937,39.42813,39.44767,39.3204,32.09204,12.88112
92,vAB1,24.14992,32.33297,54.35461,76.57499,79.17248,79.37013,79.59729,79.18978,79.40173,79.40728,79.13991,64.78857,26.62191
93,vBA1,6.77009,1.128328,1.286001,0.6100597,0.4763683,0.5958608,0.8000964,0.3710351,0.5454723,0.5119453,0.4990727,0.6044773,0.8595508
94,vAB2,205.3285,65.45345,89.22907,85.84952,86.11064,90.24234,98.30356,83.75084,88.95429,88.02727,86.56865,73.75929,50.69949
95,vBA2,187.9487,34.24881,36.16047,9.884598,7.414528,11.46808,19.50636,4.93209,10.09803,9.131939,7.927812,9.575205,24.93714
96,v3,5.93923,4.464174,5.935232,3.678278,2.94933,3.560498,4.518654,2.361361,3.296527,3.11962,3.07434,3.59443,3.547317
97,v_r3,0.3634944,0.1351611,0.1612942,0.07308686,0.05570687,0.07272973,0.1005344,0.04126706,0.06592283,0.06132606,0.05874289,0.07343088,0.105283
98,v3_n,12.39501,27.6029,48.48101,73.80792,77.26621,76.83076,75.9978,77.88893,77.15258,77.34847,77.09828,61.90171,22.91599
99,v_r3_n,0.5909172,0.7272697,1.186347,1.448203,1.463721,1.544267,1.62592,1.390278,1.526927,1.511427,1.473037,1.238605,0.5956498
100,v_pq_ox,3058.587,2811.641,2728.258,2364.028,2310.97,2432.066,2553.353,2194.535,2403.8,2379.233,2326.634,2389.706,2796.803
101,Ic,9.099348,16.72925,30.011,51.77034,73.52975,79.50309,81.52996,83.55677,87.66694,92.00854,70.50235,37.91861,13.66602
102,Ia,41.56189,76.412,137.0773,236.4645,335.8521,363.1357,372.3936,381.6512,400.4247,420.2552,322.0242,173.1958,62.42047
103,v2_1,34.52328,61.38902,104.008,145.3138,148.6843,150.2152,151.733,146.9311,149.8108,149.4631,148.9155,123.429,50.6401
104,v2_2,3281.932,1760.683,2462.632,1706.62,1678.154,2105.195,2753.491,1426.251,2015.975,1936.506,1714.613,1420.654,1341.67
105,v2_00_1,0.2591552,1.017333,1.996048,5.089621,5.390391,4.461166,3.556334,6.133435,4.617227,4.770742,5.300147,4.424593,0.8998045
106,v2_01_1,1.47631,2.387849,4.341889,10.04317,10.65243,8.889072,7.226715,12.10202,9.18367,9.475484,10.4767,8.704004,2.054581
107,v2_02_1,32.78781,57.98384,97.67009,130.181,132.6414,136.865,140.9499,128.6956,136.0099,135.2169,133.1386,110.3004,47.68572
108,v2_00_2,24.63642,29.17789,47.26107,59.77441,60.8397,62.52114,64.53662,59.53687,62.13314,61.81172,61.0259,50.92655,23.83962
109,v2_01_2,140.3444,68.4853,102.8043,117.9508,120.2307,124.5762,131.1428,117.4735,123.5829,122.7683,120.6288,100.1821,54.43452
110,v2_02_2,3116.952,1663.02,2312.566,1528.894,1497.083,1918.098,2557.812,1249.24,1830.259,1751.926,1532.958,1269.545,1263.396
111,vr2_00_1,0.0001362282,0.000330173,0.00096737,0.001963696,0.002085158,0.002111913,0.002139249,0.002061483,0.002107343,0.002102748,0.002087367,0.001389051,0.0002227188
112,vr2_01_1,0.0008774584,0.0005063545,0.001203064,0.001667828,0.001718097,0.001819095,0.002001513,0.00165168,0.001788538,0.001765917,0.001729777,0.001198016,0.0003213272
113,vr2_02_1,0.02212623,0.02162495,0.05256834,0.05086333,0.05115811,0.06584668,0.08817215,0.04235015,0.06272432,0.05995703,0.0524384,0.03535415,0.0134773
114,vr2_1,0.02313991,0.02246148,0.05473878,0.05449486,0.05496136,0.06977768,0.09231291,0.04606331,0.0666202,0.06382569,0.05625555,0.03794121,0.01402135
115,vr2_00_2,19.3197,25.86588,43.48222,61.25687,63.33438,63.49243,63.67409,63.34815,63.51765,63.52207,63.30836,51.82876,21.29719
116,vr2_01_2,124.44,39.668,54.0764,52.02737,52.1853,54.68916,59.57441,50.75513,53.90852,53.34671,52.46289,44.7008,30.72649
117,vr2_02_2,3137.913,1694.107,2362.889,1586.665,1553.871,1979.611,2624.416,1301.395,1890.58,1811.246,1590.419,1319.147,1288.749
118,vr2_2,3281.673,1759.641,2460.448,1699.949,1669.391,2097.792,2747.665,1415.498,2008.007,1928.115,1706.191,1415.676,1340.773
119,vP680qU,0.01568838,0.1053951,0.2634657,1.248164,2.424031,2.163648,1.707736,3.514852,2.619022,2.928698,2.21269,0.7653202,0.0904603
120,vP680qA,0.01588352,0.1068331,0.2668759,1.262605,2.450663,2.187381,1.726293,3.554482,2.648383,2.962018,2.236923,0.7751532,0.09171981
121,vU_P680,34.77535,62.51467,106.4007,153.178,159.8162,159.7122,159.3021,161.1523,160.3315,160.7194,159.4943,129.1335,51.61493
122,vP680_d,0.01568836,0.1053947,0.2634647,1.248167,2.424031,2.163646,1.707751,3.514852,2.619022,2.928698,2.21269,0.7653702,0.09044741
123,vP680_f,3.602166e-08,-1.247116e-06,-1.774699e-07,0.0001365138,4.5249e-10,6.638338e-05,0.02476361,-3.639138e-07,3.842066e-07,6.616929e-14,-0.0001738718,-3.874345e-05,0.0001368809
124,Vva,0.0,0.0,0.0,0.002481044,0.02403389,0.02495417,0.02505911,0.02509262,0.02499362,0.02472542,0.02305707,0.0,0.0
125,Vaz,0.0,0.0,0.0,0.0002075577,0.03559501,0.04568817,0.0487101,0.05158648,0.05682534,0.06167338,0.02984061,0.0,0.0
126,Vza,1.234915e-11,2.213265e-11,2.468039e-11,0.0002075828,0.03559469,0.045688,0.0487101,0.05158633,0.05682525,0.06167331,0.02984035,2.115467e-11,1.974144e-11
127,Vav,2.678189e-10,4.486449e-10,4.987324e-10,0.002481189,0.02403348,0.02495395,0.02505912,0.02509245,0.02499352,0.02472534,0.02305669,4.377687e-10,4.059602e-10
128,Vvf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,Vv2ABA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,VABAdg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,ve2GAPDH,2.797121e-12,1.874398e-11,8.287958e-11,5.303705e-13,1.905552e-17,-2.460876e-12,4.09895e-13,4.437638e-15,-9.79159e-13,7.152803e-17,-1.960155e-12,-2.291627e-11,1.374282e-10
132,ve2FBPase,-2.10413e-13,6.356758e-12,1.404607e-11,1.524462e-13,4.564713e-14,-2.454887e-13,4.787125e-14,1.831067e-13,-4.498138e-14,8.008906e-14,-1.377717e-13,-2.878706e-12,1.210544e-11
133,ve2SBPase,-1.267972e-12,2.612677e-11,6.153479e-11,4.621521e-13,-1.838663e-13,-1.350205e-12,2.112159e-13,5.465475e-13,-4.121584e-13,2.296191e-14,-1.054017e-12,-1.2084e-11,5.603819e-11
134,ve2PRK,2.769236e-12,1.137773e-11,4.872943e-11,4.809291e-13,9.236334e-16,-2.332544e-12,3.870772e-13,-1.240564e-14,-9.581745e-13,6.755481e-17,-1.846561e-12,-2.193879e-11,1.399826e-10
135,ve2ATPase,3.116355e-13,1.278726e-12,5.471297e-12,5.408549e-14,1.036244e-16,-2.623469e-13,4.35357e-14,-1.391333e-15,-1.077742e-13,7.623813e-18,-2.076819e-13,-2.467643e-12,1.575243e-11
136,ve2ATPGPP,2.758834e-12,3.67715e-11,1.130261e-10,6.142e-13,-1.090429e-13,-2.537869e-12,4.187277e-13,3.714501e-13,-9.399907e-13,8.32557e-17,-2.05822e-12,-2.309543e-11,1.275105e-10
137,ve2MDH,1.066828e-14,2.903886e-14,8.30015e-14,1.761124e-15,3.008661e-18,-8.868747e-15,1.461369e-15,2.954451e-17,-3.722879e-15,2.168404e-19,-7.217913e-15,-8.343903e-14,5.533924e-13
138,ve2Fd,3.243584,5.766328,9.260304,13.16979,12.92805,12.67661,12.18884,13.14199,12.79211,12.87175,12.88827,11.3048,4.817139
139,veFd2Thio,9.941515e-12,1.104045e-10,3.51004e-10,2.440427e-12,-2.569587e-13,-2.815184e-11,9.212668e-12,1.143178e-12,-4.411469e-12,1.034329e-13,-9.078172e-12,-1.07042e-10,6.286855e-10
140,veFd2Calvin,0.4153929,0.6329552,1.300193,2.016189,2.107673,2.202822,2.38741,2.026711,2.159116,2.128978,2.122726,1.492867,0.488782
141,ve2RuACT,2.936229e-13,3.895241e-12,1.200118e-11,6.520243e-14,-1.142742e-14,-2.696953e-13,4.450539e-14,3.905215e-14,-9.994834e-14,8.840198e-18,-2.186995e-13,-2.454837e-12,1.35579e-11
