,Reaction,Hour 1,Hour 2,Hour 3,Hour 4,Hour 5,Hour 6,Hour 7,Hour 8,Hour 9,Hour 10,Hour 11,Hour 12,Hour 13
37,Vbf2,46.54166,83.7467,142.9947,208.5202,219.0204,218.7928,218.7034,218.7468,218.776,218.8081,218.3993,173.6282,69.23526
38,Vbf3,46.54166,83.7467,142.9947,208.5202,219.0204,218.7928,218.7034,218.7468,218.776,218.8081,218.3993,173.6282,69.23526
39,Vbf4,46.54166,83.7467,142.9947,208.5202,219.0204,218.7928,218.7034,218.7468,218.776,218.8081,218.3993,173.6282,69.23526
40,Vbf5,18.22349,32.45987,55.0698,79.42643,83.87902,83.11365,83.10025,83.13385,83.18296,83.23355,82.89331,66.65384,26.91108
41,Vbf6,28.31817,51.28683,87.9249,129.0938,135.1414,135.6793,135.603,135.6129,135.5931,135.5746,135.506,106.9743,42.32417
42,Vbf7,28.31817,51.28682,87.9249,129.0938,135.1414,135.6792,135.603,135.6129,135.5931,135.5746,135.506,106.9743,42.32417
43,Vbf8,46.54166,83.7467,142.9947,208.5202,219.0204,218.7928,218.7034,218.7468,218.776,218.8081,218.3993,173.6282,69.23526
44,Vbf9,46.54166,83.74669,142.9947,208.5202,219.0204,218.7998,218.7034,218.7468,218.776,218.8082,218.3993,173.6282,69.23547
45,Vbf10,46.54166,83.74672,142.9947,208.5202,219.0204,218.8149,218.7036,218.7468,218.776,218.808,218.3993,173.6282,69.23548
46,Vbf11,27.79621,49.87406,85.00622,123.5823,129.9998,129.5736,129.5294,129.5625,129.5961,129.6316,129.3101,103.1253,41.26461
47,Vqi,56.63634,102.5737,175.8498,258.1876,270.2828,271.3579,271.2061,271.2259,271.1862,271.1492,271.0119,213.9486,84.64835
48,Vipc,5590.32,10066.38,17213.99,25180.59,26486.3,27006.78,26497.97,26467.69,26476.99,26488.89,26407.37,20925.39,8319.644
49,Vicp,5589.167,10064.26,17210.19,25174.03,26476.99,26996.72,26487.65,26457.12,26465.9,26477.25,26398.44,20920.58,8317.909
50,Vinc,21.96546,40.35514,72.36681,124.9817,177.4264,191.8998,196.8377,201.7757,211.6516,222.0384,170.2749,91.60787,33.03332
51,Vinp,24.27761,44.60305,79.98437,138.1377,196.1029,212.0997,217.5575,223.0153,233.9308,245.4109,188.1985,101.2508,36.51051
52,Vdp,19.60202,36.14175,65.33919,115.7131,170.1111,185.0231,190.5442,195.7633,206.1574,217.088,162.6304,83.25743,29.53417
53,Vdc,19.59797,36.13414,65.32476,115.683,170.0513,184.9542,190.47,195.685,206.071,216.9926,162.5754,83.23829,29.52801
54,Vfp,3.521902,6.341817,10.84482,15.86377,16.68637,17.01427,16.69372,16.67465,16.6805,16.688,16.63664,13.18299,5.241376
55,Vfc,3.521175,6.340482,10.84242,15.85964,16.68051,17.00793,16.68722,16.66798,16.67351,16.68067,16.63101,13.17996,5.240283
56,Vsfd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,VsATP,1.397394,1.456326,1.524165,1.880743,2.153961,2.160274,2.160635,2.160914,2.1611,2.161097,2.152665,1.590344,1.437153
58,VgPQH2,171.4069,275.032,514.2649,798.3504,1549.155,154.6259,208.5397,782.3288,773.8068,591.2606,1703.059,565.1282,231.56
59,Vbf12,-4.203584e-09,-1.863854e-08,-2.163848e-09,1.684632e-09,-3.114761e-11,2.213708e-06,1.687562e-06,3.612608e-10,8.068637e-09,2.0882e-10,1.172536e-08,1.227504e-09,-3.679513e-08
60,Vbf13,-1.088882e-09,-4.993374e-09,-5.89062e-10,4.805205e-10,-9.895423e-12,6.972525e-07,5.532114e-07,1.274153e-10,2.671606e-09,1.21759e-10,3.695104e-09,3.381602e-10,-1.00495e-08
61,Vbf14,-1.429213e-10,1.668194e-09,1.399602e-10,-2.003254e-10,4.495723e-12,-1.36079e-07,-1.618512e-07,-1.474998e-11,-6.389674e-10,-5.846331e-11,-1.34844e-09,-1.215874e-10,3.511819e-09
62,Vbf15,46.54166,83.7467,142.9947,208.5202,219.0204,218.7928,218.7034,218.7468,218.776,218.8081,218.3993,173.6282,69.23526
63,Vbf16,46.54166,83.7467,142.9947,208.5202,219.0204,218.7931,218.7034,218.7468,218.776,218.8081,218.3993,173.6282,69.23526
64,vbfn2,18.22349,32.45987,55.0698,79.42643,83.87902,83.11363,83.10026,83.13385,83.18296,83.23355,82.89331,66.65384,26.91108
65,VsNADPH,0.444455,0.5602642,0.6585952,0.7752785,0.7033858,1.284778,1.110106,0.7780076,0.7745893,0.8048644,0.7334102,0.7235774,0.5244567
66,vA_d,7.679372,14.70004,28.69554,64.29238,118.2315,145.238,149.6466,149.3361,160.7971,174.0195,110.7297,39.21835,11.81046
67,vA_f,0.2759511,0.5158851,0.9525612,1.762842,2.31949,2.671146,2.622131,2.544018,2.602067,2.675448,2.265469,1.241968,0.4191962
68,vA_U,2190.088,4094.326,7560.01,13990.81,18408.65,21199.57,20810.56,20190.62,20651.33,21233.72,17979.91,9856.888,3326.954
69,vU_A,2156.484,4033.188,7452.735,13820.39,18193.5,20984.4,20590.4,19960.73,20414.27,20990.3,17770.74,9724.021,3276.683
70,vU_f,0.271717,0.5081817,0.9390447,1.74137,2.292381,2.644034,2.594391,2.515052,2.572198,2.644778,2.239113,1.225227,0.412862
71,vU_d,5.951772,12.32506,25.80277,60.32603,114.2027,125.19,132.0901,141.8648,152.7893,163.7814,107.1602,35.72487,9.650972
72,v1,101.8226,238.9599,627.6327,1478.5,3155.031,687.204,797.3181,1929.972,1945.373,1612.826,3352.587,854.8304,178.1658
73,v_r1,65.37556,174.0402,517.4931,1319.647,2987.273,520.9774,631.1178,1763.704,1779.007,1446.358,3186.8,721.5227,124.3436
74,vS1_S2,9.111747,16.22993,27.5349,39.71322,41.93951,41.55663,41.55012,41.56693,41.59148,41.61677,41.44665,33.32692,13.45554
75,vS2_S3,9.111747,16.22993,27.5349,39.71322,41.93951,41.55663,41.55012,41.56693,41.59148,41.61677,41.44665,33.32692,13.45554
76,vS3_S0,9.111747,16.22993,27.5349,39.71322,41.93951,41.55663,41.55012,41.56693,41.59148,41.61677,41.44665,33.32692,13.45554
77,vS0_S1,9.111747,16.22993,27.5349,39.71322,41.93951,41.55663,41.55012,41.56693,41.59148,41.61677,41.44665,33.32692,13.45554
78,vz_1,0.4137574,1.030438,2.846433,6.841817,15.10725,2.842458,3.390723,9.029003,9.104722,7.448408,16.11842,3.877005,0.7534118
79,v1z_1,0.1034393,0.2576095,0.7116082,1.710454,3.776812,0.7106145,0.8476807,2.257251,2.276181,1.862102,4.029605,0.9692512,0.1883529
80,v2z_1,0.1034393,0.2576095,0.7116082,1.710454,3.776812,0.7106145,0.8476807,2.257251,2.276181,1.862102,4.029605,0.9692512,0.1883529
81,v3z_1,0.1034393,0.2576095,0.7116082,1.710454,3.776812,0.7106145,0.8476807,2.257251,2.276181,1.862102,4.029605,0.9692512,0.1883529
82,v0z_1,0.1034393,0.2576095,0.7116082,1.710454,3.776812,0.7106145,0.8476807,2.257251,2.276181,1.862102,4.029605,0.9692512,0.1883529
83,vz_2,36.03323,63.88929,107.2932,152.0111,152.6508,163.384,162.8098,157.2387,157.2612,159.0187,149.6682,129.4307,53.06875
84,v1z_2,9.008308,15.97232,26.82329,38.00276,38.1627,40.84601,40.70244,39.30968,39.3153,39.75467,37.41705,32.35767,13.26719
85,v2z_2,9.008308,15.97232,26.82329,38.00276,38.1627,40.84601,40.70244,39.30968,39.3153,39.75467,37.41705,32.35767,13.26719
86,v3z_2,9.008308,15.97232,26.82329,38.00276,38.1627,40.84601,40.70244,39.30968,39.3153,39.75467,37.41705,32.35767,13.26719
87,v0z_2,9.008308,15.97232,26.82329,38.00276,38.1627,40.84601,40.70244,39.30968,39.3153,39.75467,37.41705,32.35767,13.26719
88,v1z,9.111747,16.22993,27.5349,39.71322,41.93951,41.55663,41.55012,41.56693,41.59148,41.61677,41.44665,33.32692,13.45554
89,v2z,9.111747,16.22993,27.5349,39.71322,41.93951,41.55663,41.55012,41.56693,41.59148,41.61677,41.44665,33.32692,13.45554
90,v3z,9.111747,16.22993,27.5349,39.71322,41.93951,41.55663,41.55012,41.56693,41.59148,41.61677,41.44665,33.32692,13.45554
91,v0z,9.111747,16.22993,27.5349,39.71322,41.93951,41.55663,41.55012,41.56693,41.59148,41.61677,41.44665,33.32692,13.45554
92,vAB1,19.73488,33.70108,55.97224,80.06936,84.14842,86.29893,85.29203,83.64919,83.69469,83.89923,83.1344,67.56787,28.2541
93,vBA1,1.511382,1.241214,0.9024393,0.6429222,0.2694057,3.185312,2.191751,0.5153337,0.5117307,0.6656894,0.2410982,0.9140341,1.34302
94,vAB2,64.46263,67.95317,73.76585,89.18444,86.21081,224.5391,170.1931,91.26701,91.34591,96.56766,84.81331,84.55661,67.06029
95,vBA2,46.23913,35.49331,18.69605,9.758008,2.331796,141.4254,87.09281,8.13316,8.162956,13.33412,1.920007,17.90278,40.14921
96,v3,3.962854,4.880898,4.807362,3.895155,1.806156,10.93402,9.081155,3.181403,3.158276,3.941969,1.634942,5.058682,4.648476
97,v_r3,0.1497398,0.1494481,0.1153965,0.07597644,0.02474239,0.3392391,0.2560152,0.0602418,0.05988199,0.08143161,0.02094753,0.1152318,0.1529758
98,v3_n,14.86758,28.48273,51.53269,77.09587,83.3156,74.54276,76.20149,81.55902,81.6341,81.01281,82.41849,63.07221,23.0574
99,v_r3_n,0.4571947,0.7543261,1.154854,1.488613,1.217996,2.023909,1.926397,1.546329,1.549541,1.639803,1.139181,1.361828,0.6418176
100,v_pq_ox,2895.855,2797.856,2579.078,2323.943,1809.296,2931.538,2823.237,2310.736,2314.276,2443.114,1712.861,2519.371,2839.489
101,Ic,9.098925,16.71663,29.97708,51.77218,73.49674,79.49216,81.53765,83.58315,87.67414,91.97673,70.5343,37.94745,13.68365
102,Ia,41.55995,76.35433,136.9223,236.4729,335.7013,363.0858,372.4287,381.7717,400.4575,420.1099,322.1702,173.3276,62.50102
103,v2_1,36.04387,63.91227,107.3321,152.0671,152.6842,163.6724,163.028,157.3014,157.3246,159.1008,149.6979,129.484,53.08693
104,v2_2,1443.07,1726.126,1695.578,1669.965,995.118,7920.786,6020.862,1799.18,1819.26,2325.225,908.2857,1894.81,1657.16
105,v2_00_1,0.4776472,1.13155,2.945041,5.664732,9.191687,1.612171,2.031475,5.631135,5.575766,4.545575,9.638521,3.773746,0.8411566
106,v2_01_1,1.396114,2.629393,5.939929,11.13998,18.10799,4.437648,4.910031,11.13107,11.02719,9.078438,19.00175,7.541449,2.096895
107,v2_02_1,34.17011,60.15133,98.44716,135.2624,125.3845,157.6226,156.0865,140.5392,140.7217,145.4768,121.0577,118.1688,50.14888
108,v2_00_2,19.12331,30.56061,46.52425,62.20877,59.90676,78.01966,75.02534,64.4077,64.47667,66.43261,58.4813,55.22329,26.25751
109,v2_01_2,55.89551,71.01398,93.83598,122.3366,118.0187,214.7562,181.3346,127.3147,127.5155,132.6794,115.2923,110.3581,65.45658
110,v2_02_2,1368.051,1624.552,1555.218,1485.42,817.1926,7628.01,5764.502,1607.457,1627.268,2126.113,734.5121,1729.229,1565.446
111,vr2_00_1,0.0001163939,0.000358869,0.001030887,0.002158914,0.002292403,0.002513643,0.002475539,0.002344888,0.002346657,0.002378847,0.002217521,0.001524588,0.0002481415
112,vr2_01_1,0.0002880247,0.000548186,0.001029248,0.001821731,0.001779233,0.004954688,0.003742219,0.001938207,0.001940291,0.002074275,0.001713866,0.001445392,0.0004461792
113,vr2_02_1,0.01023145,0.02205568,0.03691173,0.05207587,0.02930262,0.2808352,0.2121123,0.05844846,0.059159,0.07769862,0.02581736,0.05036551,0.01749019
114,vr2_1,0.01063587,0.02296274,0.03897187,0.05605652,0.03337426,0.2883035,0.2183301,0.06273155,0.06344595,0.08215174,0.02974875,0.05333549,0.01818451
115,vr2_00_2,15.78773,26.96034,44.7763,64.05216,67.31474,69.03447,68.22919,66.91533,66.95169,67.11527,66.50361,54.05206,22.60292
116,vr2_01_2,39.06784,41.18295,44.70509,54.04837,52.24587,136.0751,103.1406,55.31002,55.3578,58.52226,51.39899,51.24431,40.64195
117,vr2_02_2,1387.8,1656.952,1603.251,1545.023,860.4501,7712.831,5846.102,1667.925,1687.846,2192.139,774.2647,1785.637,1593.161
118,vr2_2,1442.656,1725.096,1692.732,1663.124,980.0107,7917.94,6017.472,1790.151,1810.155,2317.777,892.1673,1890.933,1656.406
119,vP680qU,0.03307703,0.1020732,0.3698935,1.269603,4.393933,0.6083198,0.8126215,2.827099,3.005096,2.49839,4.523413,0.5569287,0.06901798
120,vP680qA,0.03359247,0.1036206,0.3752177,1.285258,4.445894,0.6145576,0.8213103,2.859659,3.039992,2.527363,4.576657,0.5645385,0.07007686
121,vU_P680,36.48007,65.0218,110.5095,160.1225,172.152,166.8348,167.0131,169.0948,169.371,168.9655,170.31,133.8646,53.89118
122,vP680_d,0.03307703,0.1020833,0.3698935,1.269603,4.393933,0.6081625,0.8126239,2.827099,3.005096,2.49839,4.523413,0.5569288,0.06901798
123,vP680_f,-5.748891e-09,1.217229e-05,-2.418375e-07,1.792516e-06,-2.348762e-09,1.380214e-05,0.0001559854,9.750638e-08,-4.096802e-07,-1.602586e-08,3.384638e-06,-4.780036e-07,1.625871e-06
124,Vva,0.0,0.0,0.0,0.001296933,0.0236455,0.02452029,0.02500126,0.02508,0.02504494,0.02482436,0.02258218,0.0,0.0
125,Vaz,0.0,0.0,0.0,5.611737e-05,0.03304042,0.0411373,0.0467059,0.0498409,0.05523714,0.06020203,0.02764729,0.0,0.0
126,Vza,3.451121e-81,1.763387e-11,1.600359e-11,5.611867e-05,0.03304013,0.04130574,0.04670132,0.04984074,0.05523702,0.060202,0.02764701,1.617376e-11,1.434195e-11
127,Vav,5.914567e-79,3.69527e-10,3.394667e-10,0.001296955,0.02364511,0.0247005,0.02499648,0.0250798,0.02504481,0.02482432,0.0225818,3.434723e-10,3.052012e-10
128,Vvf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,Vv2ABA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,VABAdg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,ve2GAPDH,9.432389e-12,-2.014703e-11,-4.665532e-13,-7.480361e-15,2.930946e-15,3.97265e-11,-1.060708e-10,-1.403837e-13,-3.069106e-13,1.134983e-12,1.741818e-13,-1.471289e-12,-3.035716e-12
132,ve2FBPase,1.257267e-12,3.05896e-12,-2.459089e-13,8.768647e-14,1.749029e-13,5.654438e-12,-1.061187e-11,-6.214221e-14,-1.774232e-14,7.811613e-13,7.015705e-14,-9.484525e-14,-4.750916e-13
133,ve2SBPase,5.586449e-12,1.255398e-11,-9.840723e-13,1.089468e-14,3.555159e-13,2.539855e-11,-4.73946e-11,-4.488251e-13,-3.265428e-13,3.124235e-12,1.130947e-13,-7.627764e-13,-2.191677e-12
134,ve2PRK,6.731475e-12,-4.226534e-11,-1.190216e-13,-4.265332e-15,1.278751e-15,3.846795e-11,-1.037811e-10,-2.564639e-14,-1.23445e-13,3.096171e-13,1.481499e-13,-1.449912e-12,-3.015284e-12
135,ve2ATPase,7.568902e-13,-4.76192e-12,-1.330835e-14,-4.790153e-16,1.442824e-16,4.326641e-12,-1.167265e-11,-2.875383e-15,-1.384475e-14,3.47527e-14,1.665786e-14,-1.630977e-13,-3.404968e-13
136,ve2ATPGPP,1.136075e-11,9.804275e-12,-9.836907e-13,-1.391466e-14,1.644894e-13,4.513701e-11,-1.010841e-10,-5.410807e-13,-5.67456e-13,3.837761e-12,2.194527e-13,-1.397653e-12,-3.605356e-12
137,ve2MDH,1.360533e-14,-2.336008e-13,-5.244828e-17,-7.128629e-18,5.583641e-18,1.49741e-13,-4.03018e-13,-1.147086e-16,-3.041729e-16,1.324732e-15,4.883789e-16,-5.64666e-15,-1.061708e-14
138,ve2Fd,3.320639,5.857337,9.712277,13.91525,14.15718,1.764951,9.164267,13.68249,13.70542,13.46587,14.01362,11.61322,4.875097
139,veFd2Thio,3.897729e-11,-9.886434e-11,-2.92943e-12,6.704069e-14,7.178184e-13,2.022134e-10,-5.018274e-10,-1.305967e-12,-1.481955e-12,9.940636e-12,8.733796e-13,-6.807705e-12,-9.814704e-11
140,veFd2Calvin,0.258654,0.527581,1.015238,1.734087,1.642535,6.332087,3.531998,1.822169,1.813494,1.904146,1.69686,1.346919,0.4189344
141,ve2RuACT,1.206287e-12,1.025887e-12,-1.042734e-13,-1.473481e-15,1.724125e-14,4.792241e-12,-1.074914e-11,-5.721894e-14,-6.018432e-14,4.059756e-13,2.329057e-14,-1.485949e-13,-3.816525e-13
